Time[s],Fx[N],Fy[N],Fz[N],Mx[Nm],My[Nm],Mz[Nm],COPx[cm],COPy[cm]
10.03,-1.124356,-4.075303,535.084877,3.207228,39.619549,-0.772961,-7.404348,0.599387
10.04,-1.096201,-4.075589,535.097548,3.227806,39.56723,-0.769425,-7.394396,0.603218
10.05,-1.065596,-4.07785,535.129279,3.248551,39.525581,-0.764346,-7.386174,0.607059
10.06,-1.037214,-4.079341,535.166503,3.266999,39.491647,-0.758301,-7.37932,0.610464
10.07,-1.017914,-4.077191,535.196298,3.281555,39.461839,-0.752318,-7.373339,0.61315
10.08,-1.01312,-4.070143,535.215413,3.29182,39.433105,-0.747555,-7.367707,0.615046
10.09,-1.02376,-4.059324,535.235979,3.298385,39.404005,-0.74485,-7.361987,0.616249
10.1,-1.045239,-4.047768,535.2826,3.30237,39.375328,-0.744383,-7.355989,0.61694
10.11,-1.069025,-4.038994,535.380424,3.304899,39.349871,-0.745655,-7.34989,0.617299
10.12,-1.086258,-4.035292,535.539988,3.30659,39.331303,-0.747803,-7.344233,0.617431
10.13,-1.091737,-4.036555,535.747051,3.307211,39.322503,-0.750074,-7.339752,0.617308
10.14,-1.086336,-4.04022,535.962741,3.305735,39.324069,-0.752185,-7.33709,0.616784
10.15,-1.07659,-4.042317,536.133913,3.300881,39.333716,-0.754334,-7.336547,0.615682
10.16,-1.071719,-4.039009,536.209527,3.29193,39.346812,-0.75685,-7.337955,0.613926
10.17,-1.079656,-4.027991,536.156873,3.279368,39.357817,-0.759752,-7.340728,0.611643
10.18,-1.104062,-4.009264,535.971624,3.265017,39.361967,-0.76253,-7.344039,0.609177
10.19,-1.143581,-3.985247,535.678377,3.251551,39.356609,-0.764296,-7.347059,0.606997
10.2,-1.193278,-3.960354,535.322698,3.241603,39.341811,-0.764178,-7.349177,0.605542
10.21,-1.247137,-3.940141,534.958943,3.236788,39.320248,-0.761729,-7.350143,0.605054
10.22,-1.300177,-3.929908,534.63855,3.237018,39.296532,-0.757123,-7.350112,0.605459
10.23,-1.349349,-3.932928,534.401754,3.240402,39.276268,-0.75114,-7.349577,0.606361
10.24,-1.393281,-3.948987,534.273603,3.243903,39.264962,-0.744976,-7.349224,0.607161
10.25,-1.431487,-3.974109,534.263712,3.244548,39.266877,-0.739933,-7.349718,0.607293
10.26,-1.46363,-4.001689,534.36837,3.240658,39.283902,-0.737037,-7.351465,0.606447
10.27,-1.489205,-4.02451,534.573129,3.232523,39.314737,-0.736679,-7.354417,0.604692
10.28,-1.507674,-4.036887,534.85426,3.222266,39.354661,-0.738462,-7.358016,0.602457
10.29,-1.518875,-4.03641,535.178881,3.21307,39.396087,-0.741372,-7.361293,0.600373
10.3,-1.523236,-4.024898,535.5055,3.208138,39.429876,-0.744226,-7.363113,0.599086
10.31,-1.521514,-4.0081,535.787645,3.209716,39.447239,-0.746151,-7.362476,0.599065
10.32,-1.514276,-3.993908,535.982108,3.218418,39.441842,-0.74681,-7.358798,0.600471
10.33,-1.5016,-3.989436,536.06024,3.232952,39.411497,-0.746328,-7.352065,0.603095
10.34,-1.483175,-3.998084,536.017637,3.250328,39.358783,-0.745016,-7.342815,0.606384
10.35,-1.458568,-4.017928,535.876914,3.266624,39.290311,-0.743115,-7.331966,0.609585
10.36,-1.427447,-4.042177,535.681283,3.278196,39.214924,-0.740681,-7.32057,0.611968
10.37,-1.389831,-4.061466,535.481408,3.282989,39.141526,-0.737633,-7.309596,0.613091
10.38,-1.346367,-4.067047,535.321211,3.28139,39.077181,-0.733929,-7.299763,0.612976
10.39,-1.298322,-4.053823,535.228128,3.276111,39.025885,-0.729767,-7.291449,0.612096
10.4,-1.247107,-4.02226,535.210493,3.271032,38.988148,-0.725733,-7.284638,0.611167
10.41,-1.193674,-3.978479,535.261143,3.269456,38.961312,-0.722796,-7.278935,0.610815
10.42,-1.138367,-3.932422,535.363868,3.272582,38.94044,-0.722093,-7.27364,0.611282
10.43,-1.081383,-3.894705,535.498755,3.278914,38.919543,-0.724555,-7.267905,0.61231
10.44,-1.023384,-3.87331,535.644056,3.284958,38.89299,-0.730524,-7.260977,0.613273
10.45,-0.965699,-3.871261,535.775294,3.286915,38.856883,-0.739516,-7.252459,0.613488
10.46,-0.910155,-3.885912,535.865053,3.282498,38.810103,-0.750228,-7.242514,0.612561
10.47,-0.859091,-3.91003,535.886833,3.271888,38.754739,-0.760848,-7.231889,0.610556
10.48,-0.815749,-3.934484,535.823212,3.25736,38.695711,-0.769618,-7.221731,0.607917
10.49,-0.784345,-3.951863,535.674384,3.241935,38.639649,-0.775479,-7.213272,0.605206
10.5,-0.768989,-3.959647,535.461263,3.227901,38.59335,-0.778483,-7.207496,0.602826
10.51,-0.771691,-3.96118,535.219791,3.215991,38.562215,-0.779722,-7.204931,0.600873
10.52,-0.790877,-3.96361,534.988952,3.205538,38.549092,-0.780748,-7.205586,0.599178
10.53,-0.821735,-3.973825,534.799499,3.195294,38.5538,-0.782742,-7.209019,0.597475
10.54,-0.858314,-3.994821,534.669363,3.184282,38.573457,-0.785852,-7.214451,0.595561
10.55,-0.896013,-4.024614,534.606018,3.172178,38.603437,-0.78906,-7.220913,0.593367
10.56,-0.932913,-4.058013,534.611223,3.15922,38.638652,-0.790657,-7.22743,0.590938
10.57,-0.969373,-4.089743,534.683289,3.14594,38.674781,-0.789085,-7.233213,0.588374
10.58,-1.006447,-4.116905,534.81533,3.132994,38.709157,-0.783696,-7.237855,0.585809
10.59,-1.044292,-4.139567,534.991547,3.121108,38.741027,-0.775041,-7.241428,0.583394
10.6,-1.081371,-4.159552,535.185393,3.111001,38.771142,-0.764595,-7.244432,0.581294
10.61,-1.114641,-4.178391,535.362729,3.103199,38.800812,-0.754102,-7.247574,0.579644
10.62,-1.140547,-4.195717,535.490308,3.09776,38.830819,-0.744959,-7.251451,0.57849
10.63,-1.156357,-4.209056,535.546622,3.094084,38.860696,-0.737893,-7.256268,0.577743
10.64,-1.161238,-4.21521,535.530357,3.090912,38.888736,-0.732997,-7.261724,0.577168
10.65,-1.156482,-4.212361,535.462324,3.086549,38.912714,-0.72995,-7.267125,0.576427
10.66,-1.144786,-4.201554,535.379307,3.079248,38.930872,-0.728277,-7.271643,0.575153
10.67,-1.129059,-4.18669,535.321214,3.067716,38.942578,-0.727539,-7.274619,0.573061
10.68,-1.111554,-4.173185,535.315723,3.051587,38.948417,-0.727437,-7.275784,0.570054
10.69,-1.093931,-4.166082,535.366851,3.031642,38.949838,-0.727792,-7.275355,0.566274
10.7,-1.078064,-4.16833,535.453701,3.009633,38.948735,-0.728461,-7.273969,0.562072
10.71,-1.066694,-4.179678,535.540981,2.987788,38.947215,-0.729279,-7.2725,0.557901
10.72,-1.063081,-4.196565,535.595868,2.968166,38.947468,-0.730102,-7.271801,0.55418
10.73,-1.069645,-4.213289,535.602044,2.952071,38.951454,-0.730907,-7.272462,0.551169
10.74,-1.086464,-4.224329,535.564112,2.939745,38.96036,-0.731805,-7.27464,0.548906
10.75,-1.110827,-4.226983,535.50169,2.930395,38.974183,-0.732921,-7.278069,0.547224
10.76,-1.138498,-4.222955,535.437881,2.922503,38.991868,-0.734222,-7.282239,0.545815
10.77,-1.166076,-4.217777,535.388843,2.914254,39.012003,-0.735422,-7.286667,0.544325
10.78,-1.192945,-4.218072,535.35899,2.904023,39.033595,-0.736073,-7.291107,0.542444
10.79,-1.221371,-4.227988,535.341979,2.890812,39.056353,-0.735829,-7.29559,0.539993
10.8,-1.254559,-4.246789,535.324926,2.874499,39.080346,-0.734691,-7.300304,0.536963
10.81,-1.293828,-4.269011,535.293772,2.85582,39.105379,-0.733073,-7.305405,0.533505
10.82,-1.336625,-4.287124,535.239188,2.836134,39.130701,-0.731579,-7.310881,0.529882
10.83,-1.376517,-4.295229,535.162172,2.817082,39.155402,-0.730649,-7.316549,0.526398
10.84,-1.405287,-4.291813,535.077242,2.800178,39.179287,-0.730286,-7.322174,0.523322
10.85,-1.41627,-4.280186,535.011144,2.786397,39.203587,-0.730037,-7.327621,0.520811
10.86,-1.407567,-4.266554,534.996546,2.775835,39.230895,-0.729216,-7.332925,0.518851
10.87,-1.383728,-4.256969,535.061875,2.767572,39.264256,-0.72727,-7.338265,0.517243
10.88,-1.355026,-4.254849,535.219867,2.759772,39.305841,-0.724135,-7.343868,0.515633
10.89,-1.334343,-4.260142,535.458566,2.750083,39.355829,-0.720416,-7.34993,0.513594
10.9,-1.332691,-4.270009,535.739126,2.736333,39.411983,-0.717247,-7.356562,0.510758
10.91,-1.355075,-4.280116,536.003478,2.717382,39.470052,-0.715859,-7.363768,0.506971
10.92,-1.398497,-4.285948,536.190765,2.693822,39.524809,-0.717099,-7.371408,0.5024
10.93,-1.453023,-4.284161,536.255984,2.668082,39.57134,-0.721127,-7.379189,0.497539
10.94,-1.505488,-4.273986,536.18229,2.643799,39.606128,-0.727418,-7.386691,0.493078
10.95,-1.544282,-4.258045,535.98208,2.624621,39.62763,-0.734954,-7.393462,0.489685
10.96,-1.563515,-4.241681,535.688338,2.612937,39.636323,-0.742505,-7.399139,0.487772
10.97,-1.565182,-4.230709,535.342228,2.609081,39.634441,-0.748853,-7.403571,0.487367
10.98,-1.558455,-4.228635,534.983625,2.611364,39.625675,-0.752936,-7.406895,0.48812
10.99,-1.55605,-4.234943,534.647962,2.616855,39.614804,-0.753938,-7.409512,0.489454
11,-1.56893,-4.245391,534.367474,2.622441,39.607139,-0.751408,-7.411967,0.490756
11.01,-1.601682,-4.254089,534.171966,2.625696,39.607679,-0.74547,-7.41478,0.491545
11.02,-1.650593,-4.256308,534.086316,2.625334,39.620161,-0.737019,-7.418307,0.491556
11.03,-1.705059,-4.250787,534.125811,2.621266,39.646165,-0.727697,-7.422627,0.490758
11.04,-1.75141,-4.240593,534.291843,2.614374,39.684453,-0.719505,-7.427486,0.489316
11.05,-1.777526,-4.232132,534.568996,2.606099,39.730736,-0.714123,-7.432293,0.487514
11.06,-1.776619,-4.232509,534.923647,2.598002,39.778156,-0.712283,-7.436231,0.485677
11.07,-1.748962,-4.246167,535.305331,2.591484,39.818597,-0.713514,-7.438483,0.484113
11.08,-1.701166,-4.272287,535.653361,2.587753,39.844629,-0.716395,-7.43851,0.483102
11.09,-1.643576,-4.304408,535.909467,2.587818,39.85152,-0.719147,-7.436241,0.482884
11.1,-1.586988,-4.332803,536.033068,2.592238,39.838603,-0.720261,-7.432117,0.483597
11.11,-1.539815,-4.348599,536.012957,2.600592,39.809434,-0.718941,-7.426954,0.485173
11.12,-1.506331,-4.347605,535.870234,2.611113,39.770663,-0.715234,-7.421697,0.487266
11.13,-1.486268,-4.331921,535.651368,2.620934,39.730087,-0.709906,-7.417154,0.489298
11.14,-1.475728,-4.308519,535.414586,2.626978,39.694635,-0.704146,-7.413813,0.490644
11.15,-1.469117,-4.285555,535.214741,2.627017,39.668926,-0.699244,-7.411777,0.490834
11.16,-1.461353,-4.268518,535.091167,2.620368,39.654801,-0.696289,-7.410849,0.489705
11.17,-1.449438,-4.258358,535.06092,2.608037,39.651817,-0.695936,-7.410711,0.487428
11.18,-1.432919,-4.252391,535.118071,2.592425,39.65832,-0.698265,-7.411135,0.484459
11.19,-1.413388,-4.246977,535.23835,2.576728,39.672475,-0.702847,-7.412114,0.481417
11.2,-1.393479,-4.240195,535.387311,2.564077,39.692726,-0.708961,-7.413834,0.47892
11.21,-1.375868,-4.233114,535.52922,2.556562,39.717556,-0.715846,-7.416506,0.47739
11.22,-1.362663,-4.229208,535.634009,2.554471,39.744864,-0.722841,-7.420153,0.476906
11.23,-1.35531,-4.23232,535.681231,2.556223,39.771587,-0.729418,-7.424488,0.477191
11.24,-1.354731,-4.244252,535.661446,2.55918,39.794023,-0.735143,-7.42895,0.477761
11.25,-1.361296,-4.26329,535.575915,2.561009,39.808855,-0.739655,-7.432906,0.478179
11.26,-1.374532,-4.284471,535.435242,2.560803,39.814331,-0.742672,-7.435882,0.478266
11.27,-1.392974,-4.301388,535.257444,2.55925,39.811025,-0.744027,-7.437734,0.478134
11.28,-1.414506,-4.308588,535.065776,2.557744,39.801872,-0.743688,-7.438688,0.478024
11.29,-1.437126,-4.303533,534.886105,2.557058,39.791566,-0.741791,-7.43926,0.478057
11.3,-1.459566,-4.287489,534.74344,2.556529,39.785543,-0.738688,-7.440118,0.478085
11.31,-1.481272,-4.265156,534.657495,2.554352,39.788734,-0.734965,-7.441911,0.477755
11.32,-1.501814,-4.243175,534.638138,2.548799,39.804303,-0.731356,-7.445092,0.476733
11.33,-1.520294,-4.227809,534.682538,2.539562,39.832692,-0.728539,-7.449784,0.474966
11.34,-1.535336,-4.222502,534.775549,2.528279,39.871363,-0.72693,-7.455719,0.472774
11.35,-1.54569,-4.226507,534.893266,2.51786,39.915455,-0.726636,-7.462322,0.470722
11.36,-1.551002,-4.235579,535.008556,2.51103,39.959201,-0.72757,-7.46889,0.469344
11.37,-1.5522,-4.244595,535.09743,2.509006,39.997575,-0.72957,-7.474821,0.468888
11.38,-1.551206,-4.250615,535.145078,2.511018,40.027561,-0.732419,-7.479759,0.469222
11.39,-1.550112,-4.254533,535.149488,2.514778,40.048689,-0.735787,-7.483645,0.469921
11.4,-1.550287,-4.260285,535.120974,2.517543,40.062818,-0.739277,-7.486684,0.470462
11.41,-1.551969,-4.272117,535.077942,2.517255,40.073385,-0.742586,-7.489261,0.470447
11.42,-1.554601,-4.291614,535.040626,2.513338,40.084414,-0.745615,-7.491845,0.469747
11.43,-1.557672,-4.316252,535.024354,2.506896,40.099547,-0.748373,-7.494901,0.468557
11.44,-1.561486,-4.340117,535.034109,2.500247,40.121294,-0.750749,-7.498829,0.467306
11.45,-1.567266,-4.356122,535.063007,2.495883,40.150574,-0.752383,-7.503896,0.466465
11.46,-1.576483,-4.358335,535.096408,2.495254,40.1866,-0.752824,-7.510161,0.466319
11.47,-1.590011,-4.343531,535.120169,2.497921,40.227138,-0.751871,-7.517403,0.466796
11.48,-1.607914,-4.311977,535.128746,2.501587,40.269167,-0.749897,-7.525136,0.467474
11.49,-1.630002,-4.267816,535.128535,2.503063,40.309742,-0.7479,-7.532721,0.46775
11.5,-1.656357,-4.218874,535.13411,2.499701,40.34676,-0.747193,-7.539561,0.467117
11.51,-1.686977,-4.175324,535.159013,2.490632,40.379284,-0.748821,-7.545287,0.4654
11.52,-1.720579,-4.147035,535.206312,2.477276,40.407287,-0.753008,-7.549852,0.462864
11.53,-1.753465,-4.140385,535.264478,2.462951,40.43096,-0.758935,-7.553455,0.460137
11.54,-1.779527,-4.156034,535.310816,2.451727,40.449969,-0.764978,-7.556352,0.458001
11.55,-1.791838,-4.188857,535.320528,2.446925,40.463132,-0.769282,-7.558674,0.457095
11.56,-1.785252,-4.230102,535.27732,2.44991,40.468757,-0.77038,-7.560335,0.45769
11.57,-1.758625,-4.270551,535.181565,2.459728,40.46546,-0.767646,-7.561071,0.459606
11.58,-1.715507,-4.303131,535.052894,2.473715,40.452946,-0.761471,-7.560551,0.462331
11.59,-1.663148,-4.324024,534.925196,2.488677,40.432362,-0.753107,-7.558508,0.465238
11.6,-1.610442,-4.332387,534.834691,2.502012,40.406113,-0.744227,-7.554879,0.46781
11.61,-1.565594,-4.329449,534.80572,2.512297,40.377332,-0.736366,-7.549907,0.469759
11.62,-1.534125,-4.317804,534.841245,2.519203,40.349244,-0.730474,-7.544153,0.471019
11.63,-1.517701,-4.301216,534.923094,2.522899,40.324594,-0.726742,-7.538391,0.471638
11.64,-1.514123,-4.284684,535.021766,2.523399,40.305263,-0.724688,-7.533388,0.471644
11.65,-1.518464,-4.274082,535.110628,2.520318,40.292133,-0.72344,-7.529683,0.47099
11.66,-1.524913,-4.274869,535.177523,2.513252,40.285261,-0.722104,-7.527458,0.469611
11.67,-1.528713,-4.289951,535.228862,2.502433,40.284252,-0.72011,-7.526547,0.467544
11.68,-1.527486,-4.317644,535.285232,2.489107,40.288599,-0.717424,-7.526566,0.465006
11.69,-1.521479,-4.351027,535.370331,2.475245,40.29776,-0.714538,-7.527081,0.462343
11.7,-1.512672,-4.379557,535.49683,2.462767,40.310938,-0.712244,-7.527764,0.459903
11.71,-1.503303,-4.392674,535.654868,2.452839,40.326781,-0.711281,-7.528501,0.457914
11.72,-1.494658,-4.383771,535.809928,2.445765,40.343271,-0.712047,-7.5294,0.456461
11.73,-1.486812,-4.35241,535.913279,2.441395,40.357942,-0.71449,-7.530685,0.455558
11.74,-1.479266,-4.30379,535.920936,2.439547,40.368297,-0.718202,-7.53251,0.455207
11.75,-1.471863,-4.246157,535.811592,2.440033,40.372196,-0.722641,-7.534775,0.45539
11.76,-1.46534,-4.187965,535.594809,2.442454,40.368076,-0.727377,-7.537055,0.456026
11.77,-1.461213,-4.136193,535.30664,2.446177,40.355104,-0.73223,-7.538689,0.456967
11.78,-1.4611,-4.096055,534.996357,2.450671,40.333388,-0.737224,-7.539002,0.458072
11.79,-1.46577,-4.071287,534.711375,2.455955,40.304241,-0.742383,-7.537569,0.459305
11.8,-1.474348,-4.06404,534.486928,2.462746,40.270298,-0.747527,-7.534384,0.460768
11.81,-1.484196,-4.074221,534.343085,2.472125,40.235338,-0.752186,-7.52987,0.462648
11.82,-1.491722,-4.098908,534.287063,2.484888,40.203755,-0.755672,-7.524748,0.465085
11.83,-1.493899,-4.132608,534.316933,2.500921,40.179778,-0.757243,-7.51984,0.468059
11.84,-1.489712,-4.168518,534.424344,2.518964,40.166656,-0.756298,-7.515873,0.471341
11.85,-1.48076,-4.200275,534.595752,2.536887,40.166043,-0.75258,-7.513349,0.474543
11.86,-1.470733,-4.223424,534.812236,2.552406,40.177729,-0.746324,-7.512492,0.477253
11.87,-1.464073,-4.236241,535.048445,2.563895,40.199732,-0.73825,-7.513288,0.479189
11.88,-1.464338,-4.239907,535.272603,2.570915,40.228648,-0.729375,-7.515544,0.4803
11.89,-1.472823,-4.238022,535.450007,2.574227,40.260206,-0.720728,-7.518948,0.48076
11.9,-1.487879,-4.235293,535.550497,2.575316,40.290047,-0.71312,-7.523109,0.480873
11.91,-1.505366,-4.235708,535.557435,2.575681,40.314674,-0.707038,-7.52761,0.480935
11.92,-1.520326,-4.241182,535.474363,2.576189,40.332323,-0.702666,-7.532074,0.481104
11.93,-1.529297,-4.251552,535.326432,2.576753,40.343326,-0.699937,-7.53621,0.481342
11.94,-1.532087,-4.265699,535.155298,2.576436,40.349753,-0.698566,-7.539821,0.481437
11.95,-1.531915,-4.282681,535.008174,2.573895,40.354516,-0.698077,-7.542785,0.481095
11.96,-1.533755,-4.301863,534.923974,2.567933,40.360444,-0.697868,-7.54508,0.480056
11.97,-1.541594,-4.32198,534.921142,2.557952,40.369742,-0.69731,-7.546859,0.478192
11.98,-1.555858,-4.340052,534.991887,2.544259,40.383873,-0.695887,-7.548502,0.47557
11.99,-1.572376,-4.351322,535.105696,2.528154,40.403603,-0.693376,-7.550584,0.472459
12,-1.583831,-4.350778,535.221432,2.511744,40.42896,-0.690046,-7.553689,0.469291
12.01,-1.583441,-4.335691,535.302748,2.497464,40.459113,-0.686771,-7.558174,0.466552
12.02,-1.569206,-4.307754,535.329287,2.48741,40.492427,-0.684884,-7.564022,0.46465
12.03,-1.546376,-4.273321,535.298982,2.482714,40.52684,-0.685689,-7.570879,0.4638
12.04,-1.526449,-4.24125,535.222828,2.483213,40.560481,-0.689841,-7.578242,0.463959
12.05,-1.522699,-4.219332,535.117201,2.487577,40.592223,-0.696926,-7.58567,0.464866
12.06,-1.544205,-4.211226,534.997621,2.493925,40.621917,-0.705577,-7.592915,0.466156
12.07,-1.591407,-4.215507,534.875034,2.500704,40.650188,-0.714092,-7.599941,0.467531
12.08,-1.655538,-4.227144,534.754655,2.507383,40.677856,-0.721232,-7.606826,0.468885
12.09,-1.722179,-4.240328,534.637785,2.514544,40.705222,-0.726782,-7.613607,0.470327
12.1,-1.776908,-4.250877,534.526319,2.523288,40.731575,-0.731578,-7.620125,0.472061
12.11,-1.810259,-4.257017,534.427747,2.534345,40.755282,-0.736971,-7.625967,0.474217
12.12,-1.820035,-4.258573,534.357367,2.547461,40.774524,-0.743999,-7.630572,0.476734
12.13,-1.810675,-4.255616,534.335635,2.561427,40.788281,-0.752706,-7.633457,0.479367
12.14,-1.790649,-4.247717,534.381391,2.574657,40.796948,-0.761957,-7.634425,0.481801
12.15,-1.769213,-4.234357,534.503872,2.585888,40.802255,-0.769845,-7.633669,0.483792
12.16,-1.753627,-4.216178,534.696831,2.594558,40.806623,-0.77451,-7.631731,0.485239
12.17,-1.747656,-4.19613,534.937286,2.6007,40.812435,-0.774954,-7.629387,0.486169
12.18,-1.751752,-4.179413,535.18992,2.604596,40.821453,-0.771475,-7.627471,0.486668
12.19,-1.764562,-4.171675,535.415763,2.606501,40.834444,-0.765528,-7.626679,0.486818
12.2,-1.784542,-4.176225,535.58162,2.606644,40.851014,-0.759119,-7.627411,0.486694
12.21,-1.810521,-4.191965,535.666816,2.605413,40.869821,-0.754027,-7.629709,0.486387
12.22,-1.84109,-4.213464,535.666344,2.603541,40.889152,-0.751234,-7.633325,0.486038
12.23,-1.873728,-4.233075,535.591643,2.602085,40.907507,-0.750753,-7.637817,0.485834
12.24,-1.904572,-4.24368,535.469748,2.602094,40.92376,-0.75187,-7.642591,0.485946
12.25,-1.92896,-4.240671,535.339446,2.604087,40.936897,-0.753601,-7.646905,0.486437
12.26,-1.942317,-4.222623,535.242627,2.607654,40.945801,-0.755175,-7.649952,0.487191
12.27,-1.941046,-4.191094,535.211779,2.611504,40.949437,-0.756351,-7.651072,0.487938
12.28,-1.923265,-4.150067,535.258034,2.61408,40.947279,-0.757473,-7.650007,0.488378
12.29,-1.889383,-4.105271,535.365153,2.614469,40.939553,-0.759252,-7.647033,0.488352
12.3,-1.842436,-4.063317,535.49294,2.613138,40.927034,-0.762381,-7.642871,0.487987
12.31,-1.787943,-4.030571,535.589818,2.612019,40.910489,-0.767151,-7.638399,0.48769
12.32,-1.732911,-4.011843,535.610411,2.613771,40.890127,-0.77324,-7.634304,0.487999
12.33,-1.683937,-4.009211,535.53148,2.62051,40.865518,-0.779776,-7.630834,0.489329
12.34,-1.645019,-4.021447,535.360019,2.632622,40.836209,-0.785616,-7.627803,0.491748
12.35,-1.616204,-4.044391,535.130692,2.648275,40.802736,-0.789704,-7.624817,0.494884
12.36,-1.593947,-4.072228,534.894214,2.663902,40.76733,-0.791338,-7.621569,0.498024
12.37,-1.573141,-4.099287,534.701842,2.675408,40.733752,-0.790268,-7.618031,0.500355
12.38,-1.549831,-4.121643,534.592142,2.679583,40.706264,-0.786647,-7.614452,0.501239
12.39,-1.52332,-4.137858,534.583824,2.675147,40.688235,-0.780909,-7.611198,0.500417
12.4,-1.496802,-4.148767,534.674563,2.663196,40.681006,-0.773643,-7.608555,0.498097
12.41,-1.476288,-4.156844,534.843574,2.646972,40.68344,-0.765554,-7.606605,0.494906
12.42,-1.468216,-4.16566,535.056458,2.631018,40.692251,-0.757454,-7.605226,0.491727
12.43,-1.476609,-4.179268,535.272129,2.619849,40.702905,-0.750232,-7.604152,0.489442
12.44,-1.500934,-4.201074,535.451487,2.616504,40.710854,-0.744707,-7.603089,0.488654
12.45,-1.535668,-4.232342,535.566497,2.621538,40.712885,-0.741374,-7.601836,0.489489
12.46,-1.571906,-4.271195,535.607314,2.63295,40.708256,-0.740153,-7.600392,0.491582
12.47,-1.600485,-4.312805,535.584461,2.647119,40.699203,-0.74031,-7.599026,0.494249
12.48,-1.615371,-4.350689,535.524052,2.660301,40.690437,-0.74068,-7.598246,0.496766
12.49,-1.615969,-4.378474,535.457464,2.669928,40.687624,-0.740167,-7.598666,0.498626
12.5,-1.607364,-4.391622,535.409964,2.675076,40.69531,-0.738278,-7.600776,0.499631
12.51,-1.598191,-4.388733,535.392821,2.67603,40.715111,-0.735445,-7.604717,0.499826
